"fin" "slice" "csa" "second_moment_min" "second_moment_max"
"Aligned_ray3_d" 84 0.043 0.000131 0.000535
"Aligned_ray3_d" 85 0.041 0.000118 0.000486
"Aligned_ray3_d" 86 0.042 0.000125 0.000508
"Aligned_ray3_d" 87 0.042 0.000138 0.000515
"Aligned_ray3_d" 88 0.044 0.000139 0.000535
"Aligned_ray3_d" 89 0.044 0.000138 0.000534
"Aligned_ray3_d" 90 0.043 0.000129 0.000482
"Aligned_ray3_d" 91 0.043 0.000136 0.00055
"Aligned_ray3_d" 92 0.045 0.000146 0.000633
"Aligned_ray3_d" 93 0.046 0.000167 0.000653
"Aligned_ray3_d" 94 0.049 0.000184 0.000682
"Aligned_ray3_d" 95 0.045 0.000165 0.000551
"Aligned_ray3_d" 96 0.045 0.000152 0.000537
"Aligned_ray3_d" 97 0.045 0.000149 0.000535
"Aligned_ray3_d" 98 0.048 0.000168 0.000565
"Aligned_ray3_d" 99 0.053 0.000194 0.000682
"Aligned_ray3_d" 100 0.057 0.000225 0.000731
"Aligned_ray3_d" 101 0.052 0.00019 0.000586
"Aligned_ray3_d" 102 0.045 0.000147 0.000463
"Aligned_ray3_d" 103 0.05 0.000147 0.00058
"Aligned_ray3_d" 104 0.056 0.000196 0.000681
"Aligned_ray3_d" 105 0.054 0.000201 0.00069
"Aligned_ray3_d" 106 0.052 0.000174 0.000676
"Aligned_ray3_d" 107 0.047 0.000142 0.000605
"Aligned_ray3_d" 108 0.047 0.000147 0.000648
"Aligned_ray3_d" 109 0.045 0.000128 0.000645
"Aligned_ray3_d" 110 0.043 0.000118 0.000598
"Aligned_ray3_d" 111 0.043 0.000119 0.000583
"Aligned_ray3_d" 112 0.044 0.000126 0.00061
"Aligned_ray3_d" 113 0.043 0.000116 0.000616
"Aligned_ray3_d" 114 0.044 0.000127 0.000625
"Aligned_ray3_d" 115 0.042 0.000126 0.000568
"Aligned_ray3_d" 116 0.042 0.000121 0.00053
"Aligned_ray3_d" 117 0.041 0.00011 0.000532
"Aligned_ray3_d" 118 0.043 0.000119 0.000555
"Aligned_ray3_d" 119 0.046 0.00014 0.000645
"Aligned_ray3_d" 120 0.045 0.000144 0.000606
"Aligned_ray3_d" 121 0.045 0.000145 0.000653
"Aligned_ray3_d" 122 0.041 0.000113 0.000584
"Aligned_ray3_d" 123 0.04 0.000109 0.000564
"Aligned_ray3_d" 124 0.04 0.00011 0.00053
"Aligned_ray3_d" 125 0.041 0.000119 0.000562
"Aligned_ray3_d" 126 0.041 0.000114 0.000554
"Aligned_ray3_d" 127 0.041 0.00011 0.000531
"Aligned_ray3_d" 128 0.041 0.000114 0.000503
"Aligned_ray3_d" 129 0.042 0.000126 0.000535
"Aligned_ray3_d" 130 0.044 0.000129 0.000584
"Aligned_ray3_d" 131 0.045 0.000137 0.000588
"Aligned_ray3_d" 132 0.043 0.000125 0.000547
"Aligned_ray3_d" 133 0.042 0.000117 0.000543
"Aligned_ray3_d" 134 0.041 0.00012 0.000542
"Aligned_ray3_d" 135 0.04 0.000119 0.000512
"Aligned_ray3_d" 136 0.039 0.000117 0.000452
"Aligned_ray3_d" 137 0.04 0.000119 0.000468
"Aligned_ray3_d" 138 0.041 0.000122 0.000473
"Aligned_ray3_d" 139 0.042 0.000132 0.000493
"Aligned_ray3_d" 140 0.046 0.000154 0.000534
"Aligned_ray3_d" 141 0.047 0.000176 0.000531
"Aligned_ray3_d" 142 0.047 0.000182 0.000492
"Aligned_ray3_d" 143 0.049 0.000176 0.000531
"Aligned_ray3_d" 144 0.045 0.000155 0.000435
"Aligned_ray3_d" 145 0.042 0.000144 0.000341
"Aligned_ray3_d" 146 0.044 0.000143 0.000417
"Aligned_ray3_d" 147 0.043 0.00014 0.000429
"Aligned_ray3_d" 148 0.043 0.000152 0.000433
"Aligned_ray3_d" 149 0.04 0.000133 0.000403
"Aligned_ray3_d" 150 0.039 0.000117 0.000396
"Aligned_ray3_d" 151 0.039 0.000124 0.00044
"Aligned_ray3_d" 152 0.039 0.000121 0.000442
"Aligned_ray3_d" 153 0.038 0.000107 0.000447
"Aligned_ray3_d" 154 0.036 0.000104 0.00043
"Aligned_ray3_d" 155 0.036 9.88e-05 0.000449
"Aligned_ray3_d" 156 0.036 0.000111 0.000413
"Aligned_ray3_d" 157 0.037 0.000113 0.000407
"Aligned_ray3_d" 158 0.037 0.000115 0.000396
"Aligned_ray3_d" 159 0.037 0.000109 0.000399
"Aligned_ray3_d" 160 0.037 0.000107 0.000399
"Aligned_ray3_d" 161 0.038 0.000112 0.00045
"Aligned_ray3_d" 162 0.037 9.96e-05 0.000428
"Aligned_ray3_d" 163 0.039 0.000112 0.000497
"Aligned_ray3_d" 164 0.04 0.000116 0.000509
"Aligned_ray3_d" 165 0.042 0.000128 0.00055
"Aligned_ray3_d" 166 0.041 0.000121 0.000551
"Aligned_ray3_d" 167 0.038 0.000101 0.000493
"Aligned_ray3_d" 168 0.039 0.000101 0.000508
"Aligned_ray3_d" 169 0.038 8.59e-05 0.000527
"Aligned_ray3_d" 170 0.039 8.22e-05 0.000516
"Aligned_ray3_d" 171 0.04 8.96e-05 0.00054
"Aligned_ray3_d" 172 0.04 9.93e-05 0.000537
"Aligned_ray3_d" 173 0.039 9.64e-05 0.000497
"Aligned_ray3_d" 174 0.038 8.76e-05 0.000492
"Aligned_ray3_d" 175 0.039 8.83e-05 0.000535
"Aligned_ray3_d" 176 0.038 8.6e-05 0.000526
"Aligned_ray3_d" 177 0.038 9.16e-05 0.000532
"Aligned_ray3_d" 178 0.04 9.97e-05 0.000533
"Aligned_ray3_d" 179 0.04 0.000105 0.000491
"Aligned_ray3_d" 180 0.041 0.000114 0.000458
"Aligned_ray3_d" 181 0.043 0.00012 0.000457
"Aligned_ray3_d" 182 0.046 0.000147 0.000447
"Aligned_ray3_d" 183 0.045 0.000144 0.000436
"Aligned_ray3_d" 184 0.04 0.000107 0.000374
"Aligned_ray3_d" 185 0.041 0.000112 0.000395
"Aligned_ray3_d" 186 0.042 0.000126 0.000419
"Aligned_ray3_d" 187 0.042 0.000123 0.000439
"Aligned_ray3_d" 188 0.039 0.000112 0.000406
"Aligned_ray3_d" 189 0.038 0.000104 0.000413
"Aligned_ray3_d" 190 0.035 9.46e-05 0.000378
"Aligned_ray3_d" 191 0.037 0.00011 0.000413
"Aligned_ray3_d" 192 0.038 0.000116 0.000412
"Aligned_ray3_d" 193 0.038 0.000116 4e-04
"Aligned_ray3_d" 194 0.035 9.56e-05 0.000386
"Aligned_ray3_d" 195 0.036 9.78e-05 0.000434
"Aligned_ray3_d" 196 0.035 9.22e-05 0.000405
"Aligned_ray3_d" 197 0.034 8.33e-05 0.000406
"Aligned_ray3_d" 198 0.034 8.59e-05 0.000381
"Aligned_ray3_d" 199 0.036 9.48e-05 0.000413
"Aligned_ray3_d" 200 0.035 9.81e-05 0.000385
"Aligned_ray3_d" 201 0.037 0.000115 0.000436
"Aligned_ray3_d" 202 0.038 0.000125 0.000446
"Aligned_ray3_d" 203 0.039 0.000124 0.000453
"Aligned_ray3_d" 204 0.038 0.000115 0.000454
"Aligned_ray3_d" 205 0.036 9.1e-05 0.000433
"Aligned_ray3_d" 206 0.036 9.53e-05 0.000445
"Aligned_ray3_d" 207 0.036 1e-04 0.000438
"Aligned_ray3_d" 208 0.036 0.000105 0.000477
"Aligned_ray3_d" 209 0.039 0.000113 0.00051
"Aligned_ray3_d" 210 0.037 0.000106 0.000459
"Aligned_ray3_d" 211 0.038 0.00011 0.00046
"Aligned_ray3_d" 212 0.04 0.000129 0.000456
"Aligned_ray3_d" 213 0.043 0.000153 0.000505
"Aligned_ray3_d" 214 0.041 0.000137 0.000497
"Aligned_ray3_d" 215 0.039 0.000112 0.000465
"Aligned_ray3_d" 216 0.04 0.000108 0.000486
"Aligned_ray3_d" 217 0.04 0.000116 0.000469
"Aligned_ray3_d" 218 0.042 0.000142 0.000469
"Aligned_ray3_d" 219 0.047 0.000194 0.000501
"Aligned_ray3_d" 220 0.054 0.000247 0.000594
"Aligned_ray3_d" 221 0.053 0.000217 0.000592
"Aligned_ray3_d" 222 0.048 0.000159 0.00049
"Aligned_ray3_d" 223 0.05 0.000181 0.000549
"Aligned_ray3_d" 224 0.049 0.000184 0.000539
"Aligned_ray3_d" 225 0.046 0.000183 0.000478
"Aligned_ray3_d" 226 0.041 0.000138 0.000433
"Aligned_ray3_d" 227 0.039 0.000134 0.000418
"Aligned_ray3_d" 228 0.039 0.000138 0.000393
"Aligned_ray3_d" 229 0.039 0.000151 0.000398
"Aligned_ray3_d" 230 0.039 0.000137 0.000403
"Aligned_ray3_d" 231 0.04 0.000147 0.000415
"Aligned_ray3_d" 232 0.036 9.96e-05 0.000389
"Aligned_ray3_d" 233 0.036 9.31e-05 0.000412
"Aligned_ray3_d" 234 0.036 8.83e-05 0.00041
"Aligned_ray3_d" 235 0.036 0.000103 0.000402
"Aligned_ray3_d" 236 0.038 0.000111 0.00042
"Aligned_ray3_d" 237 0.04 0.000143 0.000438
"Aligned_ray3_d" 238 0.041 0.000141 0.00049
"Aligned_ray3_d" 239 0.04 0.000134 0.000469
"Aligned_ray3_d" 240 0.037 0.000102 0.00045
"Aligned_ray3_d" 241 0.036 9.34e-05 0.000434
"Aligned_ray3_v" 17 0.041 8.73e-05 0.000615
"Aligned_ray3_v" 18 0.042 8.94e-05 0.000633
"Aligned_ray3_v" 19 0.042 8.78e-05 0.00063
"Aligned_ray3_v" 20 0.04 7.93e-05 0.000567
"Aligned_ray3_v" 21 0.04 8.14e-05 0.000547
"Aligned_ray3_v" 22 0.04 8.28e-05 0.000545
"Aligned_ray3_v" 23 0.041 9.02e-05 0.000605
"Aligned_ray3_v" 24 0.04 9.77e-05 0.000578
"Aligned_ray3_v" 25 0.04 9.46e-05 0.000585
"Aligned_ray3_v" 26 0.039 9.26e-05 0.000568
"Aligned_ray3_v" 27 0.041 0.000102 0.00059
"Aligned_ray3_v" 28 0.041 9.72e-05 0.000584
"Aligned_ray3_v" 29 0.042 0.000111 0.000627
"Aligned_ray3_v" 30 0.044 0.000112 0.000667
"Aligned_ray3_v" 31 0.044 0.000106 0.000681
"Aligned_ray3_v" 32 0.044 0.000107 0.000658
"Aligned_ray3_v" 33 0.042 9.19e-05 0.000608
"Aligned_ray3_v" 34 0.043 0.000106 0.000607
"Aligned_ray3_v" 35 0.048 0.000124 0.000681
"Aligned_ray3_v" 36 0.052 0.000155 0.000708
"Aligned_ray3_v" 37 0.054 0.000162 0.000715
"Aligned_ray3_v" 38 0.051 0.000156 0.000598
"Aligned_ray3_v" 39 0.048 0.000134 0.000505
"Aligned_ray3_v" 40 0.052 0.000169 0.000544
"Aligned_ray3_v" 41 0.053 0.000182 0.000649
"Aligned_ray3_v" 42 0.048 0.000157 0.000659
"Aligned_ray3_v" 43 0.045 0.000135 0.000601
"Aligned_ray3_v" 44 0.044 0.000127 0.000618
"Aligned_ray3_v" 45 0.045 0.000128 0.000654
"Aligned_ray3_v" 46 0.044 0.00012 0.00063
"Aligned_ray3_v" 47 0.043 0.000111 0.000622
"Aligned_ray3_v" 48 0.04 8.94e-05 0.000566
"Aligned_ray3_v" 49 0.039 8.28e-05 0.000535
"Aligned_ray3_v" 50 0.041 9.28e-05 0.000562
"Aligned_ray3_v" 51 0.04 0.000101 0.000557
"Aligned_ray3_v" 52 0.041 9.86e-05 0.000566
"Aligned_ray3_v" 53 0.043 0.000104 0.000639
"Aligned_ray3_v" 54 0.041 0.000104 0.000574
"Aligned_ray3_v" 55 0.039 9.65e-05 0.000507
"Aligned_ray3_v" 56 0.038 9.22e-05 0.000487
"Aligned_ray3_v" 57 0.038 9.78e-05 0.000478
"Aligned_ray3_v" 58 0.038 9.81e-05 0.000455
"Aligned_ray3_v" 59 0.039 0.000103 0.000462
"Aligned_ray3_v" 60 0.038 9.83e-05 0.000485
"Aligned_ray3_v" 61 0.039 0.000107 0.000442
"Aligned_ray3_v" 62 0.038 9.9e-05 0.000422
"Aligned_ray3_v" 63 0.039 9.91e-05 0.000461
"Aligned_ray3_v" 64 0.038 8.35e-05 0.000432
"Aligned_ray3_v" 65 0.038 8.65e-05 0.000452
"Aligned_ray3_v" 66 0.038 8.85e-05 0.00043
"Aligned_ray3_v" 67 0.038 9.23e-05 0.000442
"Aligned_ray3_v" 68 0.039 9.01e-05 0.00046
"Aligned_ray3_v" 69 0.04 1e-04 0.00049
"Aligned_ray3_v" 70 0.041 0.000105 0.000518
"Aligned_ray3_v" 71 0.041 0.000109 0.000534
"Aligned_ray3_v" 72 0.041 0.000106 0.000561
"Aligned_ray3_v" 73 0.038 9.54e-05 0.000464
"Aligned_ray3_v" 74 0.038 9.02e-05 0.000465
"Aligned_ray3_v" 75 0.04 0.000101 0.000489
"Aligned_ray3_v" 76 0.041 0.000115 0.000501
"Aligned_ray3_v" 77 0.043 0.000126 0.000503
"Aligned_ray3_v" 78 0.047 0.000133 0.000509
"Aligned_ray3_v" 79 0.05 0.000123 0.00054
"Aligned_ray3_v" 80 0.046 0.000105 0.000458
"Aligned_ray3_v" 81 0.047 0.000114 0.000415
"Aligned_ray3_v" 82 0.05 0.000138 0.000503
"Aligned_ray3_v" 83 0.048 0.00013 0.00054
"Aligned_ray3_v" 84 0.045 0.00012 0.000538
"Aligned_ray3_v" 85 0.043 0.000114 0.000532
"Aligned_ray3_v" 86 0.041 9.84e-05 0.000527
"Aligned_ray3_v" 87 0.04 9.52e-05 0.000496
"Aligned_ray3_v" 88 0.04 9.44e-05 0.000511
"Aligned_ray3_v" 89 0.041 0.000102 0.000539
"Aligned_ray3_v" 90 0.041 1e-04 0.000545
"Aligned_ray3_v" 91 0.041 0.000105 0.000566
"Aligned_ray3_v" 92 0.039 8.98e-05 0.00054
"Aligned_ray3_v" 93 0.039 8.91e-05 0.000563
"Aligned_ray3_v" 94 0.04 9.48e-05 0.000571
"Aligned_ray3_v" 95 0.04 8.92e-05 0.000578
"Aligned_ray3_v" 96 0.041 8.91e-05 0.000599
"Aligned_ray3_v" 97 0.041 9.41e-05 0.00058
"Aligned_ray3_v" 98 0.043 0.000111 0.00061
"Aligned_ray3_v" 99 0.044 0.000115 0.000658
"Aligned_ray3_v" 100 0.042 0.000103 0.000602
"Aligned_ray3_v" 101 0.041 0.000107 0.000559
"Aligned_ray3_v" 102 0.04 1e-04 0.000544
"Aligned_ray3_v" 103 0.041 0.000102 0.000564
"Aligned_ray3_v" 104 0.042 0.000101 0.000589
"Aligned_ray3_v" 105 0.042 0.000104 0.000574
"Aligned_ray3_v" 106 0.039 9.5e-05 0.000524
"Aligned_ray3_v" 107 0.04 9.53e-05 0.000522
"Aligned_ray3_v" 108 0.041 0.000105 0.000537
"Aligned_ray3_v" 109 0.042 0.000115 0.000594
"Aligned_ray3_v" 110 0.042 0.00011 0.000563
"Aligned_ray3_v" 111 0.039 8.56e-05 0.000512
"Aligned_ray3_v" 112 0.04 8.88e-05 0.000552
"Aligned_ray3_v" 113 0.039 8.3e-05 0.000483
"Aligned_ray3_v" 114 0.041 8.73e-05 0.00054
"Aligned_ray3_v" 115 0.04 8.75e-05 0.000523
"Aligned_ray3_v" 116 0.041 9.15e-05 0.000533
"Aligned_ray3_v" 117 0.044 0.000109 0.000574
"Aligned_ray3_v" 118 0.048 0.000133 0.000592
"Aligned_ray3_v" 119 0.052 0.000167 0.000629
"Aligned_ray3_v" 120 0.053 0.000161 0.000596
"Aligned_ray3_v" 121 0.052 0.000165 0.00055
"Aligned_ray3_v" 122 0.044 0.000114 0.000393
"Aligned_ray3_v" 123 0.049 0.000133 0.000497
"Aligned_ray3_v" 124 0.052 0.000152 0.000593
"Aligned_ray3_v" 125 0.05 0.000139 0.000594
"Aligned_ray3_v" 126 0.045 0.000117 0.000557
"Aligned_ray3_v" 127 0.044 0.000115 0.000559
"Aligned_ray3_v" 128 0.043 0.000111 0.000524
"Aligned_ray3_v" 129 0.042 0.000108 0.000493
"Aligned_ray3_v" 130 0.043 0.000116 0.000521
"Aligned_ray3_v" 131 0.045 0.000132 0.000538
"Aligned_ray3_v" 132 0.046 0.000135 0.000543
"Aligned_ray3_v" 133 0.045 0.000135 0.000554
"Aligned_ray3_v" 134 0.043 0.000121 0.00052
"Aligned_ray3_v" 135 0.043 0.000127 0.000512
"Aligned_ray3_v" 136 0.042 0.000127 0.000479
"Aligned_ray3_v" 137 0.041 0.000118 0.000457
"Aligned_ray3_v" 138 0.039 0.000109 0.000438
"Aligned_ray3_v" 139 0.04 0.000102 0.000435
"Aligned_ray3_v" 140 0.04 9.47e-05 0.000455
"Aligned_ray3_v" 141 0.041 9.51e-05 0.000467
"Aligned_ray3_v" 142 0.041 9.41e-05 0.000479
"Aligned_ray3_v" 143 0.04 9.93e-05 0.000485
"Aligned_ray3_v" 144 0.04 9.52e-05 0.000486
"Aligned_ray3_v" 145 0.039 9.02e-05 0.000452
"Aligned_ray3_v" 146 0.037 9.45e-05 0.00042
"Aligned_ray3_v" 147 0.037 0.000102 0.000419
"Aligned_ray3_v" 148 0.036 9.73e-05 0.000388
"Aligned_ray3_v" 149 0.039 0.000104 0.000426
"Aligned_ray3_v" 150 0.039 0.000104 0.000431
"Aligned_ray3_v" 151 0.041 0.000117 0.000461
"Aligned_ray3_v" 152 0.041 0.000123 0.000464
"Aligned_ray3_v" 153 0.041 0.000117 0.000463
"Aligned_ray3_v" 154 0.04 0.000104 0.000428
"Aligned_ray3_v" 155 0.039 9e-05 0.000424
"Aligned_ray3_v" 156 0.039 8.65e-05 0.000434
"Aligned_ray3_v" 157 0.04 8.9e-05 0.000459
"Aligned_ray3_v" 158 0.043 0.000107 0.00049
"Aligned_ray3_v" 159 0.044 0.000112 0.000517
"Aligned_ray3_v" 160 0.047 0.000125 0.000547
"Aligned_ray3_v" 161 0.048 0.000136 0.000559
"Aligned_ray3_v" 162 0.05 0.000144 0.000527
"Aligned_ray3_v" 163 0.048 0.000134 0.000425
"Aligned_ray3_v" 164 0.047 0.000126 0.000453
"Aligned_ray3_v" 165 0.052 0.000151 0.000564
"Aligned_ray3_v" 166 0.054 0.000164 0.000608
"Aligned_ray3_v" 167 0.05 0.000134 0.000555
"Aligned_ray3_v" 168 0.046 0.000116 0.000529
"Aligned_ray3_v" 169 0.042 9.58e-05 0.000474
"Aligned_ray3_v" 170 0.04 9.06e-05 0.000475
"Aligned_ray3_v" 171 0.038 8.05e-05 0.000451
"Aligned_ray3_v" 172 0.038 8.04e-05 0.00045
"Aligned_ray3_v" 173 0.039 8.34e-05 0.000453
"Aligned_ray3_v" 174 0.039 9.09e-05 0.000427
"Aligned_ray3_v" 175 0.041 0.000111 0.000453
"Aligned_ray3_v" 176 0.04 0.000106 0.000443
"Aligned_ray3_v" 177 0.037 8.75e-05 0.000414
"Aligned_ray3_v" 178 0.034 7.6e-05 0.000368
"Aligned_ray3_v" 179 0.033 7.6e-05 0.000333
"Aligned_ray3_v" 180 0.034 7.44e-05 0.000339
"Aligned_ray3_v" 181 0.035 7.74e-05 0.00035
"Aligned_ray3_v" 182 0.034 7.7e-05 0.000346
"Aligned_ray3_v" 183 0.034 7.44e-05 0.000332
"Aligned_ray3_v" 184 0.033 6.46e-05 0.000309
"Aligned_ray3_v" 185 0.032 6.05e-05 0.000305
"Aligned_ray3_v" 186 0.031 5.35e-05 0.000301
"Aligned_ray3_v" 187 0.032 5.77e-05 0.000329
"Aligned_ray3_v" 188 0.032 5.68e-05 0.000308
"Aligned_ray3_v" 189 0.033 5.94e-05 0.000305
"Aligned_ray3_v" 190 0.033 6.38e-05 0.000323
"Aligned_ray3_v" 191 0.033 6.8e-05 0.000344
"Aligned_ray3_v" 192 0.033 6.38e-05 0.000346
"Aligned_ray3_v" 193 0.034 6.47e-05 0.000356
"Aligned_ray3_v" 194 0.034 6.87e-05 0.000369
"Aligned_ray3_v" 195 0.035 7.27e-05 0.000374
"Aligned_ray3_v" 196 0.035 7.44e-05 0.000395
"Aligned_ray3_v" 197 0.035 7.27e-05 0.000387
"Aligned_ray3_v" 198 0.034 6.43e-05 0.000398
"Aligned_ray3_v" 199 0.034 6.11e-05 0.000404
"Aligned_ray3_v" 200 0.035 5.82e-05 0.000413
"Aligned_ray3_v" 201 0.036 6.34e-05 0.000437
"Aligned_ray3_v" 202 0.036 6.39e-05 0.000435
"Aligned_ray3_v" 203 0.035 6.08e-05 0.000377
"Aligned_ray3_v" 204 0.04 7.34e-05 0.000398
"Aligned_ray3_v" 205 0.044 9.31e-05 0.000493
"Aligned_ray3_v" 206 0.045 9.45e-05 0.000501
"Aligned_ray3_v" 207 0.044 8.39e-05 0.000486
"Aligned_ray3_v" 208 0.046 8.85e-05 0.000539
"Aligned_ray3_v" 209 0.044 9.08e-05 0.000509
"Aligned_ray3_v" 210 0.04 7.87e-05 0.000487
"Aligned_ray3_v" 211 0.039 7.41e-05 0.000481
"Aligned_ray3_v" 212 0.036 6.79e-05 0.000442
"Aligned_ray3_v" 213 0.036 6.57e-05 0.000443
"Aligned_ray3_v" 214 0.034 5.63e-05 0.000415
"Aligned_ray3_v" 215 0.033 5.08e-05 0.000396
"Aligned_ray3_v" 216 0.033 4.99e-05 0.000386
"Aligned_ray3_v" 217 0.033 5.27e-05 0.000409
"Aligned_ray3_v" 218 0.034 4.81e-05 0.000433
"Aligned_ray3_v" 219 0.033 4.48e-05 0.000426
"Aligned_ray3_v" 220 0.033 4.65e-05 0.000417
"Aligned_ray3_v" 221 0.033 4.56e-05 0.000412
"Aligned_ray3_v" 222 0.034 5.3e-05 0.000425
"Aligned_ray3_v" 223 0.033 5.39e-05 0.000414
"Aligned_ray3_v" 224 0.031 5.01e-05 0.000369
"Aligned_ray3_v" 225 0.032 5.22e-05 0.000371
"Aligned_ray3_v" 226 0.032 5.18e-05 0.000379
"Aligned_ray3_v" 227 0.033 5.36e-05 0.000381
"Aligned_ray3_v" 228 0.033 5.2e-05 0.000392
"Aligned_ray3_v" 229 0.033 5.02e-05 0.000395
"Aligned_ray3_v" 230 0.034 4.98e-05 0.000418
"Aligned_ray3_v" 231 0.033 4.51e-05 0.000414
"Aligned_ray3_v" 232 0.034 4.46e-05 0.000416
"Aligned_ray3_v" 233 0.033 4.22e-05 0.000395
"Aligned_ray3_v" 234 0.032 4.18e-05 0.000384
"Aligned_ray3_v" 235 0.033 4.37e-05 0.000384
"Aligned_ray3_v" 236 0.033 4.37e-05 0.000393
"Aligned_ray3_v" 237 0.034 4.88e-05 0.000433
"Aligned_ray3_v" 238 0.034 4.58e-05 0.000459
"Aligned_ray3_v" 239 0.036 4.67e-05 0.000477
"Aligned_ray3_v" 240 0.037 5.12e-05 0.000521
"Aligned_ray3_v" 241 0.038 5.36e-05 0.000547
